Survey Response ID,Answer ID,Question Type,Question Text,Answer Value,Input Type
280373,7111104,categories,For which purposes do you use G2 Marketing Solutions?,['Buyer Intent Data Providers'],categories
280373,7111105,industry,What is your industry when using this product?,Computer Software,dropdown
280373,7111147,hate,What do you dislike about G2 Marketing Solutions?,"I like the category grids but there are some where I question the validity of certain vendors to appear in them.  I have some questions around the market presence algorithm but can understand why it needs to remain secret.  Finally, I think some of the reports - especially around usability and ease of set-up - currently mitigate against larger vendors with more sophisticated solutions; these feel a little unfair.",comment
280373,7111208,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Competitive intelligence.  G2 Crowd can help us win business.,comment
280373,7111209,product_role,What is your primary role when using G2 Marketing Solutions?,User,dropdown
280373,7111210,business_partner,Are you affiliated with the product you are reviewing or the company that makes it?,No,dropdown
280373,7111211,employment_position,At which organization did you most recently use G2 Marketing Solutions?,FinancialForce.com,employment_position
288758,7283525,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
288758,7283526,title,Title for your review:,Awesome tool to collect your product reviews! ,text_field
288758,7283527,love,What do you like best about G2 Marketing Solutions?,"Easy to setup, Best Support and good pricing!  ",comment
288758,7283528,hate,What do you dislike about G2 Marketing Solutions?,Nothing as such. Started using this tool a month and feeling really good about the way it has brought in reviews. ,comment
288758,7283529,categories,For which purposes do you use G2 Marketing Solutions?,['Online Reputation Management'],categories
288758,7283530,industry,What is your industry when using this product?,Information Technology and Services,dropdown
288758,7283557,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Reviews on various market places! Listings have improved and number of reviews have increased! ,comment
288758,7283558,product_role,What is your primary role when using G2 Marketing Solutions?,Administrator,dropdown
288758,7283559,business_partner,Are you affiliated with the product you are reviewing or the company that makes it?,No,dropdown
288758,7283560,employment_position,At which organization did you most recently use G2 Marketing Solutions?,Freshworks Inc. (formerly Freshdesk),employment_position
289187,7292000,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
289187,7292001,title,Title for your review:,G2Crowd is a MUST for your Customer Success Team,text_field
289187,7292002,love,What do you like best about G2 Marketing Solutions?,"G2Crowd's platform is a great way to drive advocacy from your customers. Asking clients to review your product is a sure way to know how they actually feel about you, and in return you're empowering sales with a easy way to reach our for references pre-sales.",comment
289187,7292003,categories,For which purposes do you use G2 Marketing Solutions?,['Buyer Intent Data Providers'],categories
289187,7292004,industry,What is your industry when using this product?,Computer Software,dropdown
289187,7292189,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,G2 Crowd is an integral part to our internal advocacy program and allows us to measure how well we're doing in concerns to external references.,comment
289187,7292214,product_role,What is your primary role when using G2 Marketing Solutions?,User,dropdown
289187,7292215,business_partner,Are you affiliated with the product you are reviewing or the company that makes it?,No,dropdown
289187,7292227,hate,What do you dislike about G2 Marketing Solutions?,I wish it was less of a burden for my customers to fill out a review.,comment
289187,7292262,current_user,Are you a current user of G2 Marketing Solutions?,Yes,dropdown
293991,7396743,nps,How likely is it that you would recommend G2 Marketing Solutions to a friend or colleague?,10.0,slider_nps
293991,7396744,title,Title for your review:,Helpful and Thorough,text_field
293991,7396746,categories,For which purposes do you use G2 Marketing Solutions?,['Buyer Intent Data Providers'],categories
293991,7396747,industry,What is your industry when using this product?,Computer Software,dropdown
293991,7396864,benefits,What problems is G2 Marketing Solutions solving and how is that benefiting you?,Giving potential customers a source of third-party data they can review to learn more about our product. Building trust and gathering use cases. Discovering new potential buyers we can engage with.,comment
